long,lat,species,animal
-115.098575,49.398565,Ursus arctos,Amelie
-115.111942,49.40129,Ursus arctos,Amelie
-115.11543,49.39799,Ursus arctos,Amelie
-115.11402,49.39522,Ursus arctos,Amelie
-115.113413,49.395585,Ursus arctos,Amelie
-115.113888,49.395227,Ursus arctos,Amelie
-115.115208,49.395233,Ursus arctos,Amelie
-115.130427,49.400483,Ursus arctos,Amelie
-115.130203,49.400498,Ursus arctos,Amelie
-115.13038,49.404208,Ursus arctos,Amelie
-115.11904,49.404692,Ursus arctos,Amelie
-115.110938,49.404363,Ursus arctos,Amelie
-115.11015,49.403632,Ursus arctos,Amelie
-115.103658,49.404032,Ursus arctos,Amelie
-115.104395,49.40536,Ursus arctos,Amelie
-115.106145,49.404105,Ursus arctos,Amelie
-115.106057,49.404367,Ursus arctos,Amelie
-115.106373,49.404435,Ursus arctos,Amelie
-115.105267,49.404867,Ursus arctos,Amelie
-115.10435,49.40597,Ursus arctos,Amelie
-115.136733,49.413018,Ursus arctos,Amelie
-115.134348,49.414655,Ursus arctos,Amelie
-115.11009,49.404927,Ursus arctos,Amelie
-115.104345,49.405888,Ursus arctos,Amelie
-115.100428,49.405142,Ursus arctos,Amelie
-115.097748,49.401677,Ursus arctos,Amelie
-115.097677,49.401745,Ursus arctos,Amelie
-115.09766,49.401675,Ursus arctos,Amelie
-115.097843,49.401767,Ursus arctos,Amelie
-115.09829,49.399885,Ursus arctos,Amelie
-115.099098,49.399337,Ursus arctos,Amelie
-115.097205,49.402152,Ursus arctos,Amelie
-115.093618,49.401892,Ursus arctos,Amelie
-115.09796,49.399355,Ursus arctos,Amelie
-115.10513,49.39837,Ursus arctos,Amelie
-115.101735,49.39634,Ursus arctos,Amelie
-115.09856,49.398833,Ursus arctos,Amelie
-115.098763,49.400053,Ursus arctos,Amelie
-115.09744,49.401655,Ursus arctos,Amelie
-115.09698,49.401428,Ursus arctos,Amelie
-115.09726,49.401547,Ursus arctos,Amelie
-115.099068,49.399993,Ursus arctos,Amelie
-115.098355,49.401533,Ursus arctos,Amelie
-115.095185,49.401803,Ursus arctos,Amelie
-115.098633,49.399137,Ursus arctos,Amelie
-115.099947,49.398548,Ursus arctos,Amelie
-115.098747,49.402643,Ursus arctos,Amelie
-115.09728,49.401673,Ursus arctos,Amelie
-115.084882,49.403933,Ursus arctos,Amelie
-115.082358,49.400097,Ursus arctos,Amelie
-115.082462,49.39889,Ursus arctos,Amelie
-115.082498,49.398625,Ursus arctos,Amelie
-115.082563,49.398635,Ursus arctos,Amelie
-115.076928,49.39861,Ursus arctos,Amelie
-115.08256,49.400323,Ursus arctos,Amelie
-115.082288,49.400583,Ursus arctos,Amelie
-115.083285,49.399027,Ursus arctos,Amelie
-115.08369,49.400702,Ursus arctos,Amelie
-115.084767,49.402467,Ursus arctos,Amelie
-115.085142,49.402553,Ursus arctos,Amelie
-115.079578,49.402777,Ursus arctos,Amelie
-115.067033,49.406475,Ursus arctos,Amelie
-115.059818,49.403767,Ursus arctos,Amelie
-115.060843,49.402868,Ursus arctos,Amelie
-115.080688,49.399655,Ursus arctos,Amelie
-115.084582,49.400803,Ursus arctos,Amelie
-115.095332,49.399723,Ursus arctos,Amelie
-115.104943,49.403193,Ursus arctos,Amelie
-115.105328,49.404058,Ursus arctos,Amelie
-115.106905,49.403945,Ursus arctos,Amelie
-115.105415,49.404077,Ursus arctos,Amelie
-115.106448,49.404227,Ursus arctos,Amelie
-115.134295,49.403698,Ursus arctos,Amelie
-115.143275,49.408452,Ursus arctos,Amelie
-115.146295,49.410517,Ursus arctos,Amelie
-115.146283,49.409998,Ursus arctos,Amelie
-115.1229,49.398852,Ursus arctos,Amelie
-115.11719,49.39735,Ursus arctos,Amelie
-115.106725,49.405768,Ursus arctos,Amelie
-115.103922,49.404295,Ursus arctos,Amelie
-115.104183,49.404832,Ursus arctos,Amelie
-115.104192,49.404648,Ursus arctos,Amelie
-115.103725,49.404393,Ursus arctos,Amelie
-115.103997,49.407957,Ursus arctos,Amelie
-115.079732,49.402845,Ursus arctos,Amelie
-115.073908,49.39704,Ursus arctos,Amelie
-115.07865,49.399425,Ursus arctos,Amelie
-115.080365,49.401402,Ursus arctos,Amelie
-115.0795,49.400883,Ursus arctos,Amelie
-115.08489,49.401165,Ursus arctos,Amelie
-115.09049,49.401753,Ursus arctos,Amelie
-115.092402,49.402062,Ursus arctos,Amelie
-115.094943,49.402028,Ursus arctos,Amelie
-115.094885,49.40155,Ursus arctos,Amelie
-115.094967,49.401828,Ursus arctos,Amelie
-115.094903,49.401887,Ursus arctos,Amelie
-115.098578,49.39937,Ursus arctos,Amelie
-115.08229,49.384847,Ursus arctos,Amelie
-115.085038,49.380158,Ursus arctos,Amelie
-115.084727,49.379665,Ursus arctos,Amelie
-115.083265,49.379267,Ursus arctos,Amelie
-115.061875,49.375788,Ursus arctos,Amelie
-115.067133,49.382315,Ursus arctos,Amelie
-115.066832,49.382385,Ursus arctos,Amelie
-115.06803,49.38222,Ursus arctos,Amelie
-115.067603,49.3822,Ursus arctos,Amelie
-115.067065,49.38225,Ursus arctos,Amelie
-115.068345,49.382173,Ursus arctos,Amelie
-115.067635,49.382865,Ursus arctos,Amelie
-115.068325,49.382258,Ursus arctos,Amelie
-115.067922,49.382098,Ursus arctos,Amelie
-115.067622,49.384025,Ursus arctos,Amelie
-115.081235,49.3809,Ursus arctos,Amelie
-115.082203,49.380808,Ursus arctos,Amelie
-115.082103,49.380652,Ursus arctos,Amelie
-115.082502,49.38074,Ursus arctos,Amelie
-115.08135,49.381675,Ursus arctos,Amelie
-115.099475,49.39918,Ursus arctos,Amelie
-115.099255,49.3994,Ursus arctos,Amelie
-115.097325,49.402187,Ursus arctos,Amelie
-115.097605,49.407178,Ursus arctos,Amelie
-115.09952,49.406647,Ursus arctos,Amelie
-115.098868,49.406262,Ursus arctos,Amelie
-115.100562,49.406795,Ursus arctos,Amelie
-115.103255,49.406038,Ursus arctos,Amelie
-115.104047,49.40583,Ursus arctos,Amelie
-115.103983,49.405812,Ursus arctos,Amelie
-115.103998,49.405863,Ursus arctos,Amelie
-115.101382,49.405953,Ursus arctos,Amelie
-115.085378,49.408965,Ursus arctos,Amelie
-115.087707,49.413745,Ursus arctos,Amelie
-115.08889,49.415457,Ursus arctos,Amelie
-115.112928,49.421622,Ursus arctos,Amelie
-115.103237,49.41481,Ursus arctos,Amelie
-115.108878,49.409443,Ursus arctos,Amelie
-115.106845,49.405038,Ursus arctos,Amelie
-115.105397,49.405002,Ursus arctos,Amelie
-115.106383,49.405128,Ursus arctos,Amelie
-115.106283,49.40533,Ursus arctos,Amelie
-115.106277,49.405168,Ursus arctos,Amelie
-115.116765,49.405407,Ursus arctos,Amelie
-115.130772,49.40341,Ursus arctos,Amelie
-115.148065,49.415737,Ursus arctos,Amelie
-115.113587,49.404673,Ursus arctos,Amelie
-115.112787,49.404392,Ursus arctos,Amelie
-115.110743,49.404292,Ursus arctos,Amelie
-115.10835,49.402677,Ursus arctos,Amelie
-115.110528,49.403295,Ursus arctos,Amelie
-115.110653,49.403422,Ursus arctos,Amelie
-115.11055,49.403533,Ursus arctos,Amelie
-115.10886,49.4038,Ursus arctos,Amelie
-115.104363,49.405042,Ursus arctos,Amelie
-115.102652,49.405768,Ursus arctos,Amelie
-115.103078,49.406692,Ursus arctos,Amelie
-115.091715,49.407405,Ursus arctos,Amelie
-115.087422,49.407595,Ursus arctos,Amelie
-115.086892,49.416067,Ursus arctos,Amelie
-115.099287,49.407687,Ursus arctos,Amelie
-115.10364,49.404883,Ursus arctos,Amelie
-115.106262,49.403198,Ursus arctos,Amelie
-115.106135,49.403123,Ursus arctos,Amelie
-115.106278,49.403278,Ursus arctos,Amelie
-115.130098,49.405935,Ursus arctos,Amelie
-115.130888,49.402678,Ursus arctos,Amelie
-115.130392,49.402777,Ursus arctos,Amelie
-115.130983,49.396358,Ursus arctos,Amelie
-115.132127,49.393063,Ursus arctos,Amelie
-115.133183,49.389705,Ursus arctos,Amelie
-115.127532,49.382637,Ursus arctos,Amelie
-115.118972,49.3901,Ursus arctos,Amelie
-115.117688,49.388962,Ursus arctos,Amelie
-115.117378,49.388847,Ursus arctos,Amelie
-115.11684,49.390487,Ursus arctos,Amelie
-115.116675,49.39264,Ursus arctos,Amelie
-115.099672,49.399585,Ursus arctos,Amelie
-115.09202,49.402197,Ursus arctos,Amelie
-115.08928,49.40079,Ursus arctos,Amelie
-115.08315,49.399592,Ursus arctos,Amelie
-115.082053,49.401703,Ursus arctos,Amelie
-115.084273,49.405095,Ursus arctos,Amelie
-115.08149,49.412263,Ursus arctos,Amelie
-115.081283,49.412462,Ursus arctos,Amelie
-115.081448,49.412473,Ursus arctos,Amelie
-115.081298,49.412123,Ursus arctos,Amelie
-115.080575,49.411075,Ursus arctos,Amelie
-115.079055,49.412973,Ursus arctos,Amelie
-115.072592,49.412683,Ursus arctos,Amelie
-115.06659,49.404127,Ursus arctos,Amelie
-115.066928,49.406352,Ursus arctos,Amelie
-115.06878,49.404553,Ursus arctos,Amelie
-115.067932,49.40551,Ursus arctos,Amelie
-115.068423,49.405692,Ursus arctos,Amelie
-115.058753,49.398703,Ursus arctos,Amelie
-115.056693,49.391907,Ursus arctos,Amelie
-115.056767,49.391728,Ursus arctos,Amelie
-115.056747,49.391913,Ursus arctos,Amelie
-115.04278,49.379957,Ursus arctos,Amelie
-115.03867,49.376615,Ursus arctos,Amelie
-115.037383,49.377287,Ursus arctos,Amelie
-115.036112,49.37622,Ursus arctos,Amelie
-115.03645,49.37671,Ursus arctos,Amelie
-115.039243,49.375865,Ursus arctos,Amelie
-115.047533,49.373808,Ursus arctos,Amelie
-115.045357,49.367993,Ursus arctos,Amelie
-115.045752,49.368253,Ursus arctos,Amelie
-115.045792,49.368187,Ursus arctos,Amelie
-115.045598,49.36825,Ursus arctos,Amelie
-115.057358,49.376545,Ursus arctos,Amelie
-115.067183,49.381987,Ursus arctos,Amelie
-115.07036,49.386117,Ursus arctos,Amelie
-115.071155,49.389615,Ursus arctos,Amelie
-115.070098,49.388713,Ursus arctos,Amelie
-115.069015,49.38892,Ursus arctos,Amelie
-115.071085,49.389048,Ursus arctos,Amelie
-115.077167,49.391438,Ursus arctos,Amelie
-115.072242,49.394655,Ursus arctos,Amelie
-115.072947,49.395768,Ursus arctos,Amelie
-115.072783,49.39575,Ursus arctos,Amelie
-115.072905,49.39567,Ursus arctos,Amelie
-115.077458,49.398905,Ursus arctos,Amelie
-115.077618,49.400275,Ursus arctos,Amelie
-115.069942,49.39213,Ursus arctos,Amelie
-115.070207,49.390162,Ursus arctos,Amelie
-115.064338,49.38165,Ursus arctos,Amelie
-115.066953,49.382148,Ursus arctos,Amelie
-115.067313,49.382532,Ursus arctos,Amelie
-115.066868,49.382225,Ursus arctos,Amelie
-115.066703,49.384802,Ursus arctos,Amelie
-115.06673,49.38483,Ursus arctos,Amelie
-115.06682,49.384832,Ursus arctos,Amelie
-115.06667,49.38483,Ursus arctos,Amelie
-115.065767,49.383245,Ursus arctos,Amelie
-115.06778,49.38213,Ursus arctos,Amelie
-115.067875,49.382022,Ursus arctos,Amelie
-115.068175,49.38163,Ursus arctos,Amelie
-115.067765,49.3821,Ursus arctos,Amelie
-115.068228,49.381688,Ursus arctos,Amelie
-115.070313,49.37945,Ursus arctos,Amelie
-115.087597,49.377948,Ursus arctos,Amelie
-115.082233,49.370152,Ursus arctos,Amelie
-115.085507,49.367027,Ursus arctos,Amelie
-115.085745,49.366802,Ursus arctos,Amelie
-115.085598,49.367057,Ursus arctos,Amelie
-115.089253,49.365608,Ursus arctos,Amelie
-115.08573,49.36687,Ursus arctos,Amelie
-115.080233,49.369393,Ursus arctos,Amelie
-115.079567,49.371833,Ursus arctos,Amelie
-115.082488,49.379237,Ursus arctos,Amelie
-115.082912,49.38119,Ursus arctos,Amelie
-115.068765,49.381295,Ursus arctos,Amelie
-115.067303,49.382152,Ursus arctos,Amelie
-115.066848,49.382355,Ursus arctos,Amelie
-115.066838,49.382453,Ursus arctos,Amelie
-115.067145,49.38244,Ursus arctos,Amelie
-115.067268,49.381895,Ursus arctos,Amelie
-115.06783,49.38207,Ursus arctos,Amelie
-115.067152,49.382165,Ursus arctos,Amelie
-115.068802,49.382672,Ursus arctos,Amelie
-115.068215,49.382032,Ursus arctos,Amelie
-115.06848,49.38177,Ursus arctos,Amelie
-115.074917,49.38289,Ursus arctos,Amelie
-115.084097,49.399107,Ursus arctos,Amelie
-115.092018,49.401677,Ursus arctos,Amelie
-115.090035,49.401312,Ursus arctos,Amelie
-115.089962,49.401215,Ursus arctos,Amelie
-115.089873,49.401342,Ursus arctos,Amelie
-115.09159,49.402075,Ursus arctos,Amelie
-115.099058,49.407837,Ursus arctos,Amelie
-115.101347,49.407,Ursus arctos,Amelie
-115.10262,49.400682,Ursus arctos,Amelie
-115.105355,49.394763,Ursus arctos,Amelie
-115.11445,49.395947,Ursus arctos,Amelie
-115.117968,49.389638,Ursus arctos,Amelie
-115.11909,49.39038,Ursus arctos,Amelie
-115.119777,49.386452,Ursus arctos,Amelie
-115.118637,49.387862,Ursus arctos,Amelie
-115.118718,49.389257,Ursus arctos,Amelie
-115.118398,49.387713,Ursus arctos,Amelie
-115.11929,49.386958,Ursus arctos,Amelie
-115.119672,49.386473,Ursus arctos,Amelie
-115.118267,49.389028,Ursus arctos,Amelie
-115.118257,49.389998,Ursus arctos,Amelie
-115.11756,49.390192,Ursus arctos,Amelie
-115.106875,49.388525,Ursus arctos,Amelie
-115.110807,49.379998,Ursus arctos,Amelie
-115.102852,49.367152,Ursus arctos,Amelie
-115.100052,49.369717,Ursus arctos,Amelie
-115.099993,49.369693,Ursus arctos,Amelie
-115.099952,49.369762,Ursus arctos,Amelie
-115.09999,49.369927,Ursus arctos,Amelie
-115.09634,49.3716,Ursus arctos,Amelie
-115.07021,49.38011,Ursus arctos,Amelie
-115.065772,49.382058,Ursus arctos,Amelie
-115.063093,49.382798,Ursus arctos,Amelie
-115.059343,49.385557,Ursus arctos,Amelie
-115.06671,49.394748,Ursus arctos,Amelie
-115.07702,49.400262,Ursus arctos,Amelie
-115.0781,49.400227,Ursus arctos,Amelie
-115.074068,49.406995,Ursus arctos,Amelie
-115.07372,49.407428,Ursus arctos,Amelie
-115.07368,49.407428,Ursus arctos,Amelie
-115.073805,49.407348,Ursus arctos,Amelie
-115.075308,49.407317,Ursus arctos,Amelie
-115.072062,49.407153,Ursus arctos,Amelie
-115.06869,49.406283,Ursus arctos,Amelie
-115.068137,49.40579,Ursus arctos,Amelie
-115.066642,49.405772,Ursus arctos,Amelie
-115.071563,49.413365,Ursus arctos,Amelie
-115.079548,49.41505,Ursus arctos,Amelie
-115.091595,49.414635,Ursus arctos,Amelie
-115.092397,49.415038,Ursus arctos,Amelie
-115.091738,49.414647,Ursus arctos,Amelie
-115.091555,49.414837,Ursus arctos,Amelie
-115.09123,49.414988,Ursus arctos,Amelie
-115.104033,49.40675,Ursus arctos,Amelie
-115.123825,49.400238,Ursus arctos,Amelie
-115.111997,49.39679,Ursus arctos,Amelie
-115.098922,49.398503,Ursus arctos,Amelie
-115.083922,49.401965,Ursus arctos,Amelie
-115.077525,49.398263,Ursus arctos,Amelie
-115.075437,49.396278,Ursus arctos,Amelie
-115.075237,49.396095,Ursus arctos,Amelie
-115.075208,49.396807,Ursus arctos,Amelie
-115.075258,49.39618,Ursus arctos,Amelie
-115.063257,49.388482,Ursus arctos,Amelie
-115.061972,49.383095,Ursus arctos,Amelie
-115.062085,49.383373,Ursus arctos,Amelie
-115.066127,49.385648,Ursus arctos,Amelie
-115.065932,49.38208,Ursus arctos,Amelie
-115.068107,49.381845,Ursus arctos,Amelie
-115.067653,49.382128,Ursus arctos,Amelie
-115.068533,49.382483,Ursus arctos,Amelie
-115.069988,49.386252,Ursus arctos,Amelie
-115.069843,49.386335,Ursus arctos,Amelie
-115.069793,49.386197,Ursus arctos,Amelie
-115.071003,49.388745,Ursus arctos,Amelie
-115.073518,49.394482,Ursus arctos,Amelie
-115.078905,49.399435,Ursus arctos,Amelie
-115.076362,49.401427,Ursus arctos,Amelie
-115.076695,49.401043,Ursus arctos,Amelie
-115.076553,49.400325,Ursus arctos,Amelie
-115.077973,49.401497,Ursus arctos,Amelie
-115.077378,49.400523,Ursus arctos,Amelie
-115.067642,49.402978,Ursus arctos,Amelie
-115.0654,49.402975,Ursus arctos,Amelie
-115.065063,49.403135,Ursus arctos,Amelie
-115.065495,49.40307,Ursus arctos,Amelie
-115.063463,49.396838,Ursus arctos,Amelie
-115.056345,49.392902,Ursus arctos,Amelie
-115.055123,49.38639,Ursus arctos,Amelie
-115.049803,49.378027,Ursus arctos,Amelie
-115.048793,49.37571,Ursus arctos,Amelie
-115.04518,49.368322,Ursus arctos,Amelie
-115.0481,49.366867,Ursus arctos,Amelie
-115.044428,49.368173,Ursus arctos,Amelie
-115.048483,49.374353,Ursus arctos,Amelie
-115.049748,49.374977,Ursus arctos,Amelie
-115.049672,49.374923,Ursus arctos,Amelie
-115.049742,49.374892,Ursus arctos,Amelie
-115.04898,49.374195,Ursus arctos,Amelie
-115.041967,49.368782,Ursus arctos,Amelie
-115.053622,49.370242,Ursus arctos,Amelie
-115.055397,49.371328,Ursus arctos,Amelie
-115.064185,49.365485,Ursus arctos,Amelie
-115.06779,49.357925,Ursus arctos,Amelie
-115.068442,49.361578,Ursus arctos,Amelie
-115.068885,49.365037,Ursus arctos,Amelie
-115.068533,49.36964,Ursus arctos,Amelie
-115.068317,49.369657,Ursus arctos,Amelie
-115.06823,49.369763,Ursus arctos,Amelie
-115.068162,49.36975,Ursus arctos,Amelie
-115.068122,49.369958,Ursus arctos,Amelie
-115.08148,49.368998,Ursus arctos,Amelie
-115.088767,49.366172,Ursus arctos,Amelie
-115.081703,49.368255,Ursus arctos,Amelie
-115.082023,49.369038,Ursus arctos,Amelie
-115.084002,49.369738,Ursus arctos,Amelie
-115.089295,49.368393,Ursus arctos,Amelie
-115.091838,49.359437,Ursus arctos,Amelie
-115.091003,49.361275,Ursus arctos,Amelie
-115.090757,49.362467,Ursus arctos,Amelie
-115.090543,49.362162,Ursus arctos,Amelie
-115.090415,49.362262,Ursus arctos,Amelie
-115.0871,49.362053,Ursus arctos,Amelie
-115.077798,49.355885,Ursus arctos,Amelie
-115.075602,49.352165,Ursus arctos,Amelie
-115.074912,49.357807,Ursus arctos,Amelie
-115.071757,49.358445,Ursus arctos,Amelie
-115.066003,49.361248,Ursus arctos,Amelie
-115.068095,49.363667,Ursus arctos,Amelie
-115.06673,49.364502,Ursus arctos,Amelie
-115.068208,49.367278,Ursus arctos,Amelie
-115.068015,49.366885,Ursus arctos,Amelie
-115.067925,49.36693,Ursus arctos,Amelie
-115.068063,49.3669,Ursus arctos,Amelie
-115.06834,49.367362,Ursus arctos,Amelie
-115.066443,49.364915,Ursus arctos,Amelie
-115.068522,49.361825,Ursus arctos,Amelie
-115.064868,49.364163,Ursus arctos,Amelie
-115.065095,49.365975,Ursus arctos,Amelie
-115.063855,49.376807,Ursus arctos,Amelie
-115.06387,49.381982,Ursus arctos,Amelie
-115.062475,49.381792,Ursus arctos,Amelie
-115.06448,49.388398,Ursus arctos,Amelie
-115.064522,49.388228,Ursus arctos,Amelie
-115.06427,49.388417,Ursus arctos,Amelie
-115.064168,49.388567,Ursus arctos,Amelie
-115.066408,49.394403,Ursus arctos,Amelie
-115.072385,49.396655,Ursus arctos,Amelie
-115.08152,49.403393,Ursus arctos,Amelie
-115.083028,49.40739,Ursus arctos,Amelie
-115.076282,49.401452,Ursus arctos,Amelie
-115.074997,49.398802,Ursus arctos,Amelie
-115.066068,49.404083,Ursus arctos,Amelie
-115.06554,49.402877,Ursus arctos,Amelie
-115.065462,49.403015,Ursus arctos,Amelie
-115.065553,49.403257,Ursus arctos,Amelie
-115.068433,49.40354,Ursus arctos,Amelie
-115.068278,49.406742,Ursus arctos,Amelie
-115.07408,49.407172,Ursus arctos,Amelie
-115.074235,49.406077,Ursus arctos,Amelie
-115.080922,49.407588,Ursus arctos,Amelie
-115.08154,49.407618,Ursus arctos,Amelie
-115.0827,49.40528,Ursus arctos,Amelie
-115.081972,49.4046,Ursus arctos,Amelie
-115.077605,49.400617,Ursus arctos,Amelie
-115.075667,49.40083,Ursus arctos,Amelie
-115.075807,49.400902,Ursus arctos,Amelie
-115.075797,49.400948,Ursus arctos,Amelie
-115.076137,49.40073,Ursus arctos,Amelie
-115.074373,49.39159,Ursus arctos,Amelie
-115.070952,49.396957,Ursus arctos,Amelie
-115.071178,49.39674,Ursus arctos,Amelie
-115.071237,49.396968,Ursus arctos,Amelie
-115.071082,49.396867,Ursus arctos,Amelie
-115.07138,49.396597,Ursus arctos,Amelie
-115.068458,49.39603,Ursus arctos,Amelie
-115.071775,49.396933,Ursus arctos,Amelie
-115.071758,49.396768,Ursus arctos,Amelie
-115.072192,49.39683,Ursus arctos,Amelie
-115.071782,49.396925,Ursus arctos,Amelie
-115.077168,49.398967,Ursus arctos,Amelie
-115.079933,49.39964,Ursus arctos,Amelie
-115.077082,49.401027,Ursus arctos,Amelie
-115.071358,49.396175,Ursus arctos,Amelie
-115.073673,49.393958,Ursus arctos,Amelie
-115.073035,49.39155,Ursus arctos,Amelie
-115.065453,49.381648,Ursus arctos,Amelie
-115.062368,49.383118,Ursus arctos,Amelie
-115.067032,49.38529,Ursus arctos,Amelie
-115.067518,49.384365,Ursus arctos,Amelie
-115.066697,49.384717,Ursus arctos,Amelie
-115.06803,49.384643,Ursus arctos,Amelie
-115.069433,49.390778,Ursus arctos,Amelie
-115.064045,49.391078,Ursus arctos,Amelie
-115.063463,49.387667,Ursus arctos,Amelie
-115.063168,49.388648,Ursus arctos,Amelie
-115.060977,49.383378,Ursus arctos,Amelie
-115.062512,49.382812,Ursus arctos,Amelie
-115.071212,49.38899,Ursus arctos,Amelie
-115.074045,49.394177,Ursus arctos,Amelie
-115.073557,49.39375,Ursus arctos,Amelie
-115.073588,49.393782,Ursus arctos,Amelie
-115.073583,49.3938,Ursus arctos,Amelie
-115.077917,49.399342,Ursus arctos,Amelie
-115.077073,49.401147,Ursus arctos,Amelie
-115.083117,49.407728,Ursus arctos,Amelie
-115.083882,49.405443,Ursus arctos,Amelie
-115.080532,49.400138,Ursus arctos,Amelie
-115.081133,49.399552,Ursus arctos,Amelie
-115.081302,49.398537,Ursus arctos,Amelie
-115.082872,49.399565,Ursus arctos,Amelie
-115.081853,49.381538,Ursus arctos,Amelie
-115.093602,49.38102,Ursus arctos,Amelie
-115.093812,49.381177,Ursus arctos,Amelie
-115.09913,49.38334,Ursus arctos,Amelie
-115.109095,49.381185,Ursus arctos,Amelie
-115.124087,49.380962,Ursus arctos,Amelie
-115.124692,49.374647,Ursus arctos,Amelie
-115.122447,49.373128,Ursus arctos,Amelie
-115.120505,49.368965,Ursus arctos,Amelie
-115.118188,49.368823,Ursus arctos,Amelie
-115.125045,49.373447,Ursus arctos,Amelie
-115.120712,49.370633,Ursus arctos,Amelie
-115.120655,49.369168,Ursus arctos,Amelie
-115.120765,49.36968,Ursus arctos,Amelie
-115.12069,49.369678,Ursus arctos,Amelie
-115.118832,49.36961,Ursus arctos,Amelie
-115.117725,49.370837,Ursus arctos,Amelie
-115.120252,49.370348,Ursus arctos,Amelie
-115.128132,49.38486,Ursus arctos,Amelie
-115.12799,49.385735,Ursus arctos,Amelie
-115.128957,49.387243,Ursus arctos,Amelie
-115.126923,49.382107,Ursus arctos,Amelie
-115.126198,49.380103,Ursus arctos,Amelie
-115.123963,49.374617,Ursus arctos,Amelie
-115.126818,49.373965,Ursus arctos,Amelie
-115.127155,49.374315,Ursus arctos,Amelie
-115.126923,49.374205,Ursus arctos,Amelie
-115.123927,49.374323,Ursus arctos,Amelie
-115.11834,49.369628,Ursus arctos,Amelie
-115.118797,49.369377,Ursus arctos,Amelie
-115.129223,49.365735,Ursus arctos,Amelie
-115.129553,49.376472,Ursus arctos,Amelie
-115.133043,49.380838,Ursus arctos,Amelie
-115.132908,49.381235,Ursus arctos,Amelie
-115.124562,49.379778,Ursus arctos,Amelie
-115.119408,49.384052,Ursus arctos,Amelie
-115.11857,49.387712,Ursus arctos,Amelie
-115.118428,49.387563,Ursus arctos,Amelie
-115.118327,49.387792,Ursus arctos,Amelie
-115.11851,49.388532,Ursus arctos,Amelie
-115.099182,49.399282,Ursus arctos,Amelie
-115.081417,49.400013,Ursus arctos,Amelie
-115.079043,49.398688,Ursus arctos,Amelie
-115.079948,49.399648,Ursus arctos,Amelie
-115.082815,49.407435,Ursus arctos,Amelie
-115.083938,49.410633,Ursus arctos,Amelie
-115.081647,49.41504,Ursus arctos,Amelie
-115.079178,49.411873,Ursus arctos,Amelie
-115.078017,49.410085,Ursus arctos,Amelie
-115.078323,49.410183,Ursus arctos,Amelie
-115.078333,49.410177,Ursus arctos,Amelie
-115.079455,49.407405,Ursus arctos,Amelie
-115.091555,49.418207,Ursus arctos,Amelie
-115.103162,49.412232,Ursus arctos,Amelie
-115.108943,49.405745,Ursus arctos,Amelie
-115.107162,49.404217,Ursus arctos,Amelie
-115.114047,49.407638,Ursus arctos,Amelie
-115.14832,49.421625,Ursus arctos,Amelie
-115.151468,49.429312,Ursus arctos,Amelie
-115.178092,49.431818,Ursus arctos,Amelie
-115.18002,49.429685,Ursus arctos,Amelie
-115.181668,49.429608,Ursus arctos,Amelie
-115.180338,49.430352,Ursus arctos,Amelie
-115.185637,49.427487,Ursus arctos,Amelie
-115.207012,49.415165,Ursus arctos,Amelie
-115.206902,49.416322,Ursus arctos,Amelie
-115.206867,49.416137,Ursus arctos,Amelie
-115.204505,49.415212,Ursus arctos,Amelie
-115.194682,49.423637,Ursus arctos,Amelie
-115.184257,49.428905,Ursus arctos,Amelie
-115.169175,49.438803,Ursus arctos,Amelie
-115.163468,49.443565,Ursus arctos,Amelie
-115.162693,49.443983,Ursus arctos,Amelie
-115.162783,49.444153,Ursus arctos,Amelie
-115.16275,49.444147,Ursus arctos,Amelie
-115.162383,49.444698,Ursus arctos,Amelie
-115.160428,49.442993,Ursus arctos,Amelie
-115.160705,49.440127,Ursus arctos,Amelie
-115.155395,49.439172,Ursus arctos,Amelie
-115.161738,49.440548,Ursus arctos,Amelie
-115.163857,49.439842,Ursus arctos,Amelie
-115.16559,49.443723,Ursus arctos,Amelie
-115.165578,49.444715,Ursus arctos,Amelie
-115.167485,49.444307,Ursus arctos,Amelie
-115.167397,49.444272,Ursus arctos,Amelie
-115.167592,49.444293,Ursus arctos,Amelie
-115.165195,49.44505,Ursus arctos,Amelie
-115.159053,49.44525,Ursus arctos,Amelie
-115.164812,49.450928,Ursus arctos,Amelie
-115.186557,49.454393,Ursus arctos,Amelie
-115.199278,49.444043,Ursus arctos,Amelie
-115.197538,49.445627,Ursus arctos,Amelie
-115.191668,49.448987,Ursus arctos,Amelie
-115.192003,49.45647,Ursus arctos,Amelie
-115.185822,49.457712,Ursus arctos,Amelie
-115.187065,49.457627,Ursus arctos,Amelie
-115.186983,49.457537,Ursus arctos,Amelie
-115.186982,49.457643,Ursus arctos,Amelie
-115.17324,49.451965,Ursus arctos,Amelie
-115.165395,49.449307,Ursus arctos,Amelie
-115.163945,49.449853,Ursus arctos,Amelie
-115.158712,49.447548,Ursus arctos,Amelie
-115.157982,49.443623,Ursus arctos,Amelie
-115.150697,49.439773,Ursus arctos,Amelie
-115.163738,49.422398,Ursus arctos,Amelie
-115.176305,49.427348,Ursus arctos,Amelie
-115.17553,49.428968,Ursus arctos,Amelie
-115.175578,49.428802,Ursus arctos,Amelie
-115.17548,49.428767,Ursus arctos,Amelie
-115.174488,49.434945,Ursus arctos,Amelie
