long,lat,species,animal
-115.076822,49.311822,Ursus arctos,Kramer
-115.076862,49.311792,Ursus arctos,Kramer
-115.047467,49.291172,Ursus arctos,Kramer
-115.047475,49.291095,Ursus arctos,Kramer
-115.08997,49.309247,Ursus arctos,Kramer
-115.091133,49.313907,Ursus arctos,Kramer
-115.085298,49.326052,Ursus arctos,Kramer
-115.085263,49.325982,Ursus arctos,Kramer
-115.012763,49.362932,Ursus arctos,Kramer
-115.016477,49.37537,Ursus arctos,Kramer
-115.028142,49.36641,Ursus arctos,Kramer
-115.028242,49.366468,Ursus arctos,Kramer
-115.039657,49.427255,Ursus arctos,Kramer
-115.039577,49.427337,Ursus arctos,Kramer
-115.00968,49.433117,Ursus arctos,Kramer
-115.010127,49.433117,Ursus arctos,Kramer
-115.035697,49.428247,Ursus arctos,Kramer
-115.033402,49.42694,Ursus arctos,Kramer
-115.005338,49.43314,Ursus arctos,Kramer
-115.005357,49.433295,Ursus arctos,Kramer
-115.023967,49.425635,Ursus arctos,Kramer
-115.046985,49.430743,Ursus arctos,Kramer
-115.078147,49.42482,Ursus arctos,Kramer
-115.078207,49.42482,Ursus arctos,Kramer
-114.987497,49.36238,Ursus arctos,Kramer
-114.987377,49.362192,Ursus arctos,Kramer
-115.030408,49.396205,Ursus arctos,Kramer
-115.074463,49.304487,Ursus arctos,Kramer
-115.050745,49.292223,Ursus arctos,Kramer
-115.050713,49.292228,Ursus arctos,Kramer
-115.08824,49.310028,Ursus arctos,Kramer
-115.092835,49.303052,Ursus arctos,Kramer
-115.050692,49.292233,Ursus arctos,Kramer
-115.05064,49.292208,Ursus arctos,Kramer
-115.091387,49.30939,Ursus arctos,Kramer
-115.187808,49.3734,Ursus arctos,Kramer
-115.202475,49.386062,Ursus arctos,Kramer
-115.202265,49.386863,Ursus arctos,Kramer
-115.16558,49.345757,Ursus arctos,Kramer
-115.154423,49.336035,Ursus arctos,Kramer
-115.126943,49.333057,Ursus arctos,Kramer
-115.126943,49.333033,Ursus arctos,Kramer
-115.08834,49.309417,Ursus arctos,Kramer
-115.066385,49.312697,Ursus arctos,Kramer
-115.044322,49.299668,Ursus arctos,Kramer
-115.043938,49.299478,Ursus arctos,Kramer
-115.069108,49.312758,Ursus arctos,Kramer
-115.016515,49.341297,Ursus arctos,Kramer
-115.021718,49.351003,Ursus arctos,Kramer
-115.02145,49.35076,Ursus arctos,Kramer
-115.016757,49.341062,Ursus arctos,Kramer
-115.016588,49.341183,Ursus arctos,Kramer
-115.021893,49.351013,Ursus arctos,Kramer
-115.021722,49.350658,Ursus arctos,Kramer
-115.016193,49.341365,Ursus arctos,Kramer
-115.016563,49.341215,Ursus arctos,Kramer
-115.019095,49.350973,Ursus arctos,Kramer
-115.019187,49.350802,Ursus arctos,Kramer
-115.01636,49.34126,Ursus arctos,Kramer
-115.016732,49.341258,Ursus arctos,Kramer
-115.021327,49.350332,Ursus arctos,Kramer
-115.02157,49.350433,Ursus arctos,Kramer
-115.016683,49.341138,Ursus arctos,Kramer
-115.019592,49.343905,Ursus arctos,Kramer
-115.020702,49.351518,Ursus arctos,Kramer
-115.019633,49.352622,Ursus arctos,Kramer
-115.004042,49.364927,Ursus arctos,Kramer
-115.012242,49.361325,Ursus arctos,Kramer
-115.019765,49.352437,Ursus arctos,Kramer
-115.019957,49.352612,Ursus arctos,Kramer
-115.014915,49.332975,Ursus arctos,Kramer
-115.089733,49.292967,Ursus arctos,Kramer
-115.047477,49.291197,Ursus arctos,Kramer
-115.047502,49.29109,Ursus arctos,Kramer
-115.098502,49.306042,Ursus arctos,Kramer
-115.090287,49.313097,Ursus arctos,Kramer
-115.085268,49.32609,Ursus arctos,Kramer
-115.085503,49.3262,Ursus arctos,Kramer
-115.09067,49.305048,Ursus arctos,Kramer
-115.016617,49.34118,Ursus arctos,Kramer
-115.027497,49.337668,Ursus arctos,Kramer
-115.027453,49.33767,Ursus arctos,Kramer
-115.043218,49.354272,Ursus arctos,Kramer
-115.019908,49.377657,Ursus arctos,Kramer
-115.039268,49.38348,Ursus arctos,Kramer
-115.039683,49.3834,Ursus arctos,Kramer
-115.041042,49.383288,Ursus arctos,Kramer
-115.050337,49.38678,Ursus arctos,Kramer
-114.916568,49.648288,Ursus arctos,Laura
-114.920882,49.642118,Ursus arctos,Laura
-114.92168,49.642605,Ursus arctos,Laura
-114.921572,49.642343,Ursus arctos,Laura
-114.924528,49.642395,Ursus arctos,Laura
-114.924563,49.642392,Ursus arctos,Laura
-114.924492,49.6424,Ursus arctos,Laura
-114.92456,49.642403,Ursus arctos,Laura
-114.92483,49.642145,Ursus arctos,Laura
-114.92493,49.642118,Ursus arctos,Laura
-114.925327,49.642528,Ursus arctos,Laura
-114.923707,49.64862,Ursus arctos,Laura
-114.922625,49.665305,Ursus arctos,Laura
-114.922738,49.665293,Ursus arctos,Laura
-114.919693,49.665932,Ursus arctos,Laura
-114.915413,49.666248,Ursus arctos,Laura
-114.915612,49.672848,Ursus arctos,Laura
-114.916093,49.672832,Ursus arctos,Laura
-114.899333,49.675673,Ursus arctos,Laura
-114.888113,49.664017,Ursus arctos,Laura
-114.888182,49.664207,Ursus arctos,Laura
-114.8846,49.66145,Ursus arctos,Laura
-114.879508,49.662842,Ursus arctos,Laura
-114.868203,49.673825,Ursus arctos,Laura
-114.868208,49.673762,Ursus arctos,Laura
-114.860815,49.673702,Ursus arctos,Laura
-114.858337,49.673855,Ursus arctos,Laura
-114.859555,49.675262,Ursus arctos,Laura
-114.860753,49.675997,Ursus arctos,Laura
-114.869565,49.690927,Ursus arctos,Laura
-114.874618,49.684215,Ursus arctos,Laura
-114.865225,49.675083,Ursus arctos,Laura
-114.8553,49.709348,Ursus arctos,Laura
-114.840033,49.694072,Ursus arctos,Laura
-114.821725,49.670218,Ursus arctos,Laura
-114.839913,49.663692,Ursus arctos,Laura
-114.866258,49.675865,Ursus arctos,Laura
-114.8641,49.695323,Ursus arctos,Laura
-114.857832,49.68425,Ursus arctos,Laura
-114.867243,49.71211,Ursus arctos,Laura
-114.867357,49.71333,Ursus arctos,Laura
-114.86326,49.699583,Ursus arctos,Laura
-114.864712,49.69963,Ursus arctos,Laura
-114.89071,49.700615,Ursus arctos,Laura
-114.88781,49.679863,Ursus arctos,Laura
-114.878738,49.671252,Ursus arctos,Laura
-114.87847,49.670637,Ursus arctos,Laura
-114.908432,49.655588,Ursus arctos,Laura
-114.910947,49.666673,Ursus arctos,Laura
-114.92604,49.72308,Ursus arctos,Laura
-114.920048,49.731105,Ursus arctos,Laura
-114.89538,49.738068,Ursus arctos,Laura
-114.859117,49.779997,Ursus arctos,Laura
-114.859062,49.780053,Ursus arctos,Laura
-114.859123,49.76688,Ursus arctos,Laura
-114.881405,49.727328,Ursus arctos,Laura
-114.885493,49.712532,Ursus arctos,Laura
-114.88518,49.712802,Ursus arctos,Laura
-114.899873,49.698123,Ursus arctos,Laura
-114.897382,49.688897,Ursus arctos,Laura
-114.913283,49.649698,Ursus arctos,Laura
-114.91518,49.650393,Ursus arctos,Laura
-114.915062,49.65068,Ursus arctos,Laura
-114.914477,49.651528,Ursus arctos,Laura
-114.913683,49.653625,Ursus arctos,Laura
-114.913382,49.656008,Ursus arctos,Laura
-114.914415,49.659505,Ursus arctos,Laura
-114.913355,49.660863,Ursus arctos,Laura
-114.913122,49.661238,Ursus arctos,Laura
-114.913098,49.661553,Ursus arctos,Laura
-114.913175,49.661632,Ursus arctos,Laura
-114.913087,49.661565,Ursus arctos,Laura
-114.913038,49.661638,Ursus arctos,Laura
-114.913087,49.661615,Ursus arctos,Laura
-114.91305,49.66159,Ursus arctos,Laura
-114.91301,49.661595,Ursus arctos,Laura
-114.913203,49.661553,Ursus arctos,Laura
-114.913253,49.66187,Ursus arctos,Laura
-114.912302,49.6613,Ursus arctos,Laura
-114.912422,49.661213,Ursus arctos,Laura
-114.912538,49.661265,Ursus arctos,Laura
-114.912638,49.661392,Ursus arctos,Laura
-114.912513,49.66126,Ursus arctos,Laura
-114.913083,49.661752,Ursus arctos,Laura
-114.913032,49.661803,Ursus arctos,Laura
-114.913217,49.662008,Ursus arctos,Laura
-114.913,49.66196,Ursus arctos,Laura
-114.912643,49.661877,Ursus arctos,Laura
-114.912155,49.662137,Ursus arctos,Laura
-114.911375,49.663282,Ursus arctos,Laura
-114.911647,49.664352,Ursus arctos,Laura
-114.911335,49.66413,Ursus arctos,Laura
-114.911388,49.664178,Ursus arctos,Laura
-114.911197,49.664252,Ursus arctos,Laura
-114.911315,49.664207,Ursus arctos,Laura
-114.91152,49.664192,Ursus arctos,Laura
-114.911383,49.664198,Ursus arctos,Laura
-114.911208,49.664162,Ursus arctos,Laura
-114.911233,49.664088,Ursus arctos,Laura
-114.911288,49.66413,Ursus arctos,Laura
-114.911177,49.664205,Ursus arctos,Laura
-114.910853,49.66409,Ursus arctos,Laura
-114.911242,49.664018,Ursus arctos,Laura
-114.91131,49.663935,Ursus arctos,Laura
-114.911002,49.664727,Ursus arctos,Laura
-114.91075,49.664575,Ursus arctos,Laura
-114.910577,49.664678,Ursus arctos,Laura
-114.91032,49.66446,Ursus arctos,Laura
-114.904117,49.677172,Ursus arctos,Laura
-114.89544,49.680888,Ursus arctos,Laura
-114.895462,49.680528,Ursus arctos,Laura
-114.895497,49.680413,Ursus arctos,Laura
-114.895582,49.680607,Ursus arctos,Laura
-114.89561,49.680457,Ursus arctos,Laura
-114.895578,49.680505,Ursus arctos,Laura
-114.895565,49.680505,Ursus arctos,Laura
-114.895605,49.680512,Ursus arctos,Laura
-114.895147,49.680208,Ursus arctos,Laura
-114.895535,49.680522,Ursus arctos,Laura
-114.895422,49.680515,Ursus arctos,Laura
-114.895402,49.680583,Ursus arctos,Laura
-114.895338,49.680612,Ursus arctos,Laura
-114.895303,49.680558,Ursus arctos,Laura
-114.895255,49.6806,Ursus arctos,Laura
-114.895265,49.680587,Ursus arctos,Laura
-114.8943,49.680665,Ursus arctos,Laura
-114.894297,49.680538,Ursus arctos,Laura
-114.895317,49.680598,Ursus arctos,Laura
-114.894993,49.680553,Ursus arctos,Laura
-114.89507,49.680518,Ursus arctos,Laura
-114.89469,49.680517,Ursus arctos,Laura
-114.894655,49.680467,Ursus arctos,Laura
-114.894845,49.680592,Ursus arctos,Laura
-114.894662,49.680577,Ursus arctos,Laura
-114.895218,49.680598,Ursus arctos,Laura
-114.895248,49.680648,Ursus arctos,Laura
-114.895327,49.680623,Ursus arctos,Laura
-114.895255,49.680613,Ursus arctos,Laura
-114.894878,49.680892,Ursus arctos,Laura
-114.895108,49.68048,Ursus arctos,Laura
-114.895265,49.680512,Ursus arctos,Laura
-114.8952,49.680357,Ursus arctos,Laura
-114.895233,49.680535,Ursus arctos,Laura
-114.895197,49.680558,Ursus arctos,Laura
-114.89533,49.68063,Ursus arctos,Laura
-114.895122,49.680602,Ursus arctos,Laura
-114.895313,49.680543,Ursus arctos,Laura
-114.895265,49.680512,Ursus arctos,Laura
-114.895285,49.680442,Ursus arctos,Laura
-114.895123,49.680625,Ursus arctos,Laura
-114.895178,49.680662,Ursus arctos,Laura
-114.89517,49.680685,Ursus arctos,Laura
-114.895147,49.68071,Ursus arctos,Laura
-114.894508,49.674342,Ursus arctos,Laura
-114.895572,49.67292,Ursus arctos,Laura
-114.895347,49.672297,Ursus arctos,Laura
-114.89456,49.671455,Ursus arctos,Laura
-114.89417,49.670522,Ursus arctos,Laura
-114.894143,49.670085,Ursus arctos,Laura
-114.894768,49.670173,Ursus arctos,Laura
-114.90259,49.657163,Ursus arctos,Laura
-114.902707,49.657323,Ursus arctos,Laura
-114.901967,49.658028,Ursus arctos,Laura
-114.901977,49.658303,Ursus arctos,Laura
-114.902502,49.658413,Ursus arctos,Laura
-114.903392,49.659062,Ursus arctos,Laura
-114.901937,49.66006,Ursus arctos,Laura
-114.901785,49.660413,Ursus arctos,Laura
-114.897573,49.661342,Ursus arctos,Laura
-114.89734,49.661522,Ursus arctos,Laura
-114.895788,49.66173,Ursus arctos,Laura
-114.895038,49.662598,Ursus arctos,Laura
-114.894148,49.663815,Ursus arctos,Laura
-114.893267,49.665165,Ursus arctos,Laura
-114.891627,49.66666,Ursus arctos,Laura
-114.886782,49.670258,Ursus arctos,Laura
-114.886842,49.669868,Ursus arctos,Laura
-114.886062,49.667878,Ursus arctos,Laura
-114.885455,49.665927,Ursus arctos,Laura
-114.884008,49.664453,Ursus arctos,Laura
-114.883708,49.662968,Ursus arctos,Laura
-114.884067,49.661793,Ursus arctos,Laura
-114.88195,49.660147,Ursus arctos,Laura
-114.880012,49.659008,Ursus arctos,Laura
-114.877373,49.658998,Ursus arctos,Laura
-114.875167,49.657972,Ursus arctos,Laura
-114.874343,49.656768,Ursus arctos,Laura
-114.873625,49.656262,Ursus arctos,Laura
-114.872872,49.655558,Ursus arctos,Laura
-114.866825,49.652428,Ursus arctos,Laura
-114.867255,49.652732,Ursus arctos,Laura
-114.867395,49.652853,Ursus arctos,Laura
-114.867305,49.65284,Ursus arctos,Laura
-114.86721,49.652728,Ursus arctos,Laura
-114.867082,49.652563,Ursus arctos,Laura
-114.866203,49.652105,Ursus arctos,Laura
-114.865307,49.653003,Ursus arctos,Laura
-114.865175,49.652762,Ursus arctos,Laura
-114.865113,49.652793,Ursus arctos,Laura
-114.864937,49.65282,Ursus arctos,Laura
-114.864627,49.652798,Ursus arctos,Laura
-114.864748,49.652878,Ursus arctos,Laura
-114.864597,49.652802,Ursus arctos,Laura
-114.864517,49.653032,Ursus arctos,Laura
-114.864578,49.653012,Ursus arctos,Laura
-114.864707,49.653152,Ursus arctos,Laura
-114.864797,49.652922,Ursus arctos,Laura
-114.864657,49.652887,Ursus arctos,Laura
-114.864568,49.65284,Ursus arctos,Laura
-114.864633,49.652882,Ursus arctos,Laura
-114.864628,49.652835,Ursus arctos,Laura
-114.86449,49.652853,Ursus arctos,Laura
-114.86462,49.652768,Ursus arctos,Laura
-114.864448,49.65257,Ursus arctos,Laura
-114.864435,49.65263,Ursus arctos,Laura
-114.86446,49.652527,Ursus arctos,Laura
-114.8647,49.652962,Ursus arctos,Laura
-114.864582,49.65302,Ursus arctos,Laura
-114.864528,49.652932,Ursus arctos,Laura
-114.860018,49.655522,Ursus arctos,Laura
-114.859195,49.655105,Ursus arctos,Laura
-114.859035,49.655012,Ursus arctos,Laura
-114.858805,49.654595,Ursus arctos,Laura
-114.858988,49.65369,Ursus arctos,Laura
-114.838915,49.665157,Ursus arctos,Laura
-114.839905,49.666433,Ursus arctos,Laura
-114.824952,49.669087,Ursus arctos,Laura
-114.844152,49.71822,Ursus arctos,Laura
-114.854925,49.726593,Ursus arctos,Laura
-114.858997,49.729208,Ursus arctos,Laura
-114.866075,49.728503,Ursus arctos,Laura
-114.869285,49.729028,Ursus arctos,Laura
-114.872102,49.72831,Ursus arctos,Laura
-114.87383,49.727642,Ursus arctos,Laura
-114.876108,49.726235,Ursus arctos,Laura
-114.891805,49.699175,Ursus arctos,Laura
-114.89134,49.698073,Ursus arctos,Laura
-114.891048,49.696142,Ursus arctos,Laura
-114.890127,49.693882,Ursus arctos,Laura
-114.890398,49.692255,Ursus arctos,Laura
-114.896837,49.680822,Ursus arctos,Laura
-114.896843,49.680817,Ursus arctos,Laura
-114.896902,49.680815,Ursus arctos,Laura
-114.898692,49.672615,Ursus arctos,Laura
-114.898573,49.673273,Ursus arctos,Laura
-114.898608,49.673398,Ursus arctos,Laura
-114.898692,49.673308,Ursus arctos,Laura
-114.892717,49.678392,Ursus arctos,Laura
-114.890285,49.682218,Ursus arctos,Laura
-114.892795,49.691165,Ursus arctos,Laura
-114.89275,49.691158,Ursus arctos,Laura
-114.892783,49.691045,Ursus arctos,Laura
-114.892672,49.69112,Ursus arctos,Laura
-114.892592,49.691058,Ursus arctos,Laura
-114.896287,49.692978,Ursus arctos,Laura
-114.896688,49.69308,Ursus arctos,Laura
-114.896688,49.693237,Ursus arctos,Laura
-114.89669,49.693348,Ursus arctos,Laura
-114.899428,49.692193,Ursus arctos,Laura
-114.900197,49.691043,Ursus arctos,Laura
-114.898765,49.684268,Ursus arctos,Laura
-114.896933,49.68096,Ursus arctos,Laura
-114.89695,49.680752,Ursus arctos,Laura
-114.897183,49.680777,Ursus arctos,Laura
-114.897167,49.680817,Ursus arctos,Laura
-114.897235,49.680907,Ursus arctos,Laura
-114.90333,49.67335,Ursus arctos,Laura
-114.90415,49.67346,Ursus arctos,Laura
-114.904393,49.673332,Ursus arctos,Laura
-114.903275,49.672633,Ursus arctos,Laura
-114.903502,49.67113,Ursus arctos,Laura
-114.901407,49.663123,Ursus arctos,Laura
-114.900437,49.66108,Ursus arctos,Laura
-114.90068,49.660847,Ursus arctos,Laura
-114.90095,49.660763,Ursus arctos,Laura
-114.901012,49.660693,Ursus arctos,Laura
-114.905907,49.656807,Ursus arctos,Laura
-114.904427,49.65695,Ursus arctos,Laura
-114.903542,49.65905,Ursus arctos,Laura
-114.902793,49.660158,Ursus arctos,Laura
-114.902812,49.660107,Ursus arctos,Laura
-114.902847,49.660062,Ursus arctos,Laura
-114.909663,49.691893,Ursus arctos,Laura
-114.909627,49.691738,Ursus arctos,Laura
-114.909413,49.691678,Ursus arctos,Laura
-114.909242,49.691638,Ursus arctos,Laura
-114.909457,49.691655,Ursus arctos,Laura
-114.90945,49.691732,Ursus arctos,Laura
-114.91184,49.652862,Ursus arctos,Laura
-114.911823,49.65292,Ursus arctos,Laura
-114.910883,49.651325,Ursus arctos,Laura
-114.909802,49.650873,Ursus arctos,Laura
-114.91783,49.64604,Ursus arctos,Laura
-114.917387,49.646572,Ursus arctos,Laura
-114.917107,49.64599,Ursus arctos,Laura
-114.917307,49.647082,Ursus arctos,Laura
-114.916147,49.648183,Ursus arctos,Laura
-114.91626,49.648235,Ursus arctos,Laura
-114.88766,49.66342,Ursus arctos,Laura
-114.887935,49.66347,Ursus arctos,Laura
-114.889118,49.663518,Ursus arctos,Laura
-114.890283,49.662825,Ursus arctos,Laura
-114.891402,49.661963,Ursus arctos,Laura
-114.892152,49.662085,Ursus arctos,Laura
-114.893277,49.662388,Ursus arctos,Laura
-114.89424,49.663557,Ursus arctos,Laura
-114.880353,49.694395,Ursus arctos,Laura
-114.880672,49.696078,Ursus arctos,Laura
-114.88108,49.697632,Ursus arctos,Laura
-114.867013,49.675027,Ursus arctos,Laura
-114.866803,49.675202,Ursus arctos,Laura
-114.866612,49.675833,Ursus arctos,Laura
-114.890813,49.697368,Ursus arctos,Laura
-114.890558,49.697303,Ursus arctos,Laura
-114.890475,49.697335,Ursus arctos,Laura
-114.890472,49.697342,Ursus arctos,Laura
-114.89046,49.697338,Ursus arctos,Laura
-114.890888,49.697338,Ursus arctos,Laura
-114.877478,49.696008,Ursus arctos,Laura
-114.878415,49.69521,Ursus arctos,Laura
-114.878432,49.695252,Ursus arctos,Laura
-114.877502,49.696228,Ursus arctos,Laura
-114.877042,49.69645,Ursus arctos,Laura
-114.876498,49.696628,Ursus arctos,Laura
-114.87628,49.696503,Ursus arctos,Laura
-114.875355,49.696103,Ursus arctos,Laura
-114.85193,49.72486,Ursus arctos,Laura
-114.850528,49.72363,Ursus arctos,Laura
-114.849115,49.72235,Ursus arctos,Laura
-114.847582,49.720892,Ursus arctos,Laura
-114.84633,49.718543,Ursus arctos,Laura
-114.837023,49.699972,Ursus arctos,Laura
-114.83954,49.699908,Ursus arctos,Laura
-114.840718,49.699388,Ursus arctos,Laura
-114.837838,49.696423,Ursus arctos,Laura
-114.8358,49.695613,Ursus arctos,Laura
-114.834187,49.689358,Ursus arctos,Laura
-114.832188,49.687452,Ursus arctos,Laura
-114.827652,49.688245,Ursus arctos,Laura
-114.822292,49.685773,Ursus arctos,Laura
-114.820437,49.683832,Ursus arctos,Laura
-114.819768,49.681523,Ursus arctos,Laura
-114.802058,49.686897,Ursus arctos,Laura
-114.801912,49.6873,Ursus arctos,Laura
-114.805257,49.687663,Ursus arctos,Laura
-114.80598,49.68812,Ursus arctos,Laura
-114.80891,49.689027,Ursus arctos,Laura
-114.811413,49.690562,Ursus arctos,Laura
-114.863907,49.730167,Ursus arctos,Laura
-114.866723,49.729995,Ursus arctos,Laura
-114.869693,49.730447,Ursus arctos,Laura
-114.871178,49.728615,Ursus arctos,Laura
-114.879255,49.723172,Ursus arctos,Laura
-114.900688,49.659325,Ursus arctos,Laura
-114.901398,49.659155,Ursus arctos,Laura
-114.901467,49.659007,Ursus arctos,Laura
-114.901738,49.658565,Ursus arctos,Laura
-114.90244,49.657275,Ursus arctos,Laura
-114.916213,49.648168,Ursus arctos,Laura
-114.916275,49.64819,Ursus arctos,Laura
-114.916188,49.648133,Ursus arctos,Laura
-114.916278,49.648168,Ursus arctos,Laura
-114.916233,49.648183,Ursus arctos,Laura
-114.91629,49.648168,Ursus arctos,Laura
-114.916232,49.648112,Ursus arctos,Laura
-114.918002,49.646382,Ursus arctos,Laura
-114.917947,49.64643,Ursus arctos,Laura
-114.917902,49.64646,Ursus arctos,Laura
-114.918058,49.646178,Ursus arctos,Laura
-114.917512,49.646813,Ursus arctos,Laura
-114.916298,49.648107,Ursus arctos,Laura
-114.916252,49.648118,Ursus arctos,Laura
-114.916242,49.648118,Ursus arctos,Laura
-114.916235,49.648148,Ursus arctos,Laura
-114.917987,49.644257,Ursus arctos,Laura
-114.919222,49.644097,Ursus arctos,Laura
-114.919403,49.644035,Ursus arctos,Laura
-114.919505,49.644073,Ursus arctos,Laura
-114.9195,49.644192,Ursus arctos,Laura
-114.919607,49.644137,Ursus arctos,Laura
-114.920655,49.643828,Ursus arctos,Laura
-114.920737,49.643872,Ursus arctos,Laura
-114.920688,49.6438,Ursus arctos,Laura
-114.93213,49.643752,Ursus arctos,Laura
-114.93196,49.643688,Ursus arctos,Laura
-115.0271191,49.4365943,Ursus arctos,Lily
-115.05766,49.4579483,Ursus arctos,Lily
-115.0580775,49.4580517,Ursus arctos,Lily
-115.0403916,49.4278972,Ursus arctos,Lily
-115.040782,49.4237869,Ursus arctos,Lily
-115.047387,49.4308892,Ursus arctos,Lily
-115.0599365,49.4527723,Ursus arctos,Lily
-115.0721658,49.4688786,Ursus arctos,Lily
-115.0406196,49.4233976,Ursus arctos,Lily
-115.0471841,49.430305,Ursus arctos,Lily
-115.0625392,49.4582312,Ursus arctos,Lily
-115.0571407,49.4545747,Ursus arctos,Lily
-115.0713791,49.4628702,Ursus arctos,Lily
-115.0647885,49.4537519,Ursus arctos,Lily
-114.729648,49.656983,Ursus arctos,Marilyn
-114.72979,49.656863,Ursus arctos,Marilyn
-114.727868,49.658627,Ursus arctos,Marilyn
-114.727975,49.658488,Ursus arctos,Marilyn
-114.728395,49.658735,Ursus arctos,Marilyn
-114.728193,49.658587,Ursus arctos,Marilyn
-114.728138,49.658605,Ursus arctos,Marilyn
-114.727903,49.658712,Ursus arctos,Marilyn
-114.727973,49.658545,Ursus arctos,Marilyn
-114.728152,49.658293,Ursus arctos,Marilyn
-114.727267,49.657082,Ursus arctos,Marilyn
-114.729512,49.644832,Ursus arctos,Marilyn
-114.73128,49.641637,Ursus arctos,Marilyn
-114.731318,49.641648,Ursus arctos,Marilyn
-114.731262,49.641708,Ursus arctos,Marilyn
-114.731292,49.641615,Ursus arctos,Marilyn
-114.731282,49.641643,Ursus arctos,Marilyn
-114.732838,49.642525,Ursus arctos,Marilyn
-114.732838,49.644883,Ursus arctos,Marilyn
-114.733707,49.645765,Ursus arctos,Marilyn
-114.726592,49.644042,Ursus arctos,Marilyn
-114.725412,49.646327,Ursus arctos,Marilyn
-114.725557,49.646718,Ursus arctos,Marilyn
-114.730297,49.644323,Ursus arctos,Marilyn
-114.734163,49.642627,Ursus arctos,Marilyn
-114.73448,49.642377,Ursus arctos,Marilyn
-114.734423,49.642187,Ursus arctos,Marilyn
-114.734445,49.642098,Ursus arctos,Marilyn
-114.736605,49.64111,Ursus arctos,Marilyn
-114.73545,49.64164,Ursus arctos,Marilyn
-114.732918,49.644843,Ursus arctos,Marilyn
-114.736958,49.648475,Ursus arctos,Marilyn
-114.732572,49.650773,Ursus arctos,Marilyn
-114.738745,49.649378,Ursus arctos,Marilyn
-114.7306,49.647568,Ursus arctos,Marilyn
-114.7318,49.63768,Ursus arctos,Marilyn
-114.7369,49.628565,Ursus arctos,Marilyn
-114.737585,49.628573,Ursus arctos,Marilyn
-114.73746,49.628443,Ursus arctos,Marilyn
-114.737585,49.628517,Ursus arctos,Marilyn
-114.737437,49.628,Ursus arctos,Marilyn
-114.738938,49.623787,Ursus arctos,Marilyn
-114.736772,49.622857,Ursus arctos,Marilyn
-114.738035,49.6244,Ursus arctos,Marilyn
-114.737673,49.624337,Ursus arctos,Marilyn
-114.736615,49.624822,Ursus arctos,Marilyn
-114.738003,49.62447,Ursus arctos,Marilyn
-114.738422,49.622537,Ursus arctos,Marilyn
-114.737937,49.622025,Ursus arctos,Marilyn
-114.746343,49.621948,Ursus arctos,Marilyn
-114.746582,49.621927,Ursus arctos,Marilyn
-114.746043,49.621698,Ursus arctos,Marilyn
-114.746048,49.62201,Ursus arctos,Marilyn
-114.74359,49.625062,Ursus arctos,Marilyn
-114.740242,49.622997,Ursus arctos,Marilyn
-114.73862,49.622363,Ursus arctos,Marilyn
-114.737307,49.622028,Ursus arctos,Marilyn
-114.73494,49.622138,Ursus arctos,Marilyn
-114.736827,49.622407,Ursus arctos,Marilyn
-114.7379,49.622002,Ursus arctos,Marilyn
-114.735498,49.621388,Ursus arctos,Marilyn
-114.735533,49.621295,Ursus arctos,Marilyn
-114.735483,49.621195,Ursus arctos,Marilyn
-114.735597,49.621117,Ursus arctos,Marilyn
-114.735765,49.621142,Ursus arctos,Marilyn
-114.740638,49.62284,Ursus arctos,Marilyn
-114.742503,49.625028,Ursus arctos,Marilyn
-114.732675,49.641693,Ursus arctos,Marilyn
-114.729393,49.644857,Ursus arctos,Marilyn
-114.72726,49.646005,Ursus arctos,Marilyn
-114.732827,49.64692,Ursus arctos,Marilyn
-114.731657,49.647673,Ursus arctos,Marilyn
-114.732067,49.647897,Ursus arctos,Marilyn
-114.732078,49.647898,Ursus arctos,Marilyn
-114.731998,49.647875,Ursus arctos,Marilyn
-114.732125,49.647825,Ursus arctos,Marilyn
-114.732357,49.649055,Ursus arctos,Marilyn
-114.733322,49.651867,Ursus arctos,Marilyn
-114.733908,49.650653,Ursus arctos,Marilyn
-114.733468,49.650813,Ursus arctos,Marilyn
-114.733545,49.650862,Ursus arctos,Marilyn
-114.73357,49.650783,Ursus arctos,Marilyn
-114.73341,49.650777,Ursus arctos,Marilyn
-114.734452,49.652188,Ursus arctos,Marilyn
-114.735697,49.651765,Ursus arctos,Marilyn
-114.735742,49.651908,Ursus arctos,Marilyn
-114.735918,49.652012,Ursus arctos,Marilyn
-114.735812,49.651778,Ursus arctos,Marilyn
-114.73596,49.652117,Ursus arctos,Marilyn
-114.737347,49.654312,Ursus arctos,Marilyn
-114.737497,49.654525,Ursus arctos,Marilyn
-114.737967,49.654712,Ursus arctos,Marilyn
-114.737638,49.654728,Ursus arctos,Marilyn
-114.736583,49.653885,Ursus arctos,Marilyn
-114.736625,49.653867,Ursus arctos,Marilyn
-114.737582,49.654483,Ursus arctos,Marilyn
-114.742347,49.657353,Ursus arctos,Marilyn
-114.742623,49.657327,Ursus arctos,Marilyn
-114.742832,49.65729,Ursus arctos,Marilyn
-114.747735,49.657613,Ursus arctos,Marilyn
-114.754697,49.655955,Ursus arctos,Marilyn
-114.76855,49.663752,Ursus arctos,Marilyn
-114.784083,49.672348,Ursus arctos,Marilyn
-114.784777,49.676957,Ursus arctos,Marilyn
-114.762653,49.67087,Ursus arctos,Marilyn
-114.764303,49.670688,Ursus arctos,Marilyn
-114.764342,49.670725,Ursus arctos,Marilyn
